video_title,content,timestamp,word_count,video_url,timestamp_link
0,Revit Course for Beginners,welcome to the beginner's revit course where you'll learn revit in the easiest fastest and most enjoyable way possible my name is kyo and i'm a master's student currently studying architecture here in south australia and i'm also working at a commercial and residential practice at the same time and all we use is revit revit is the leading software in the industry and if you want to work on architectural projects you'll need to learn revit and in this nine part course you'll learn it the right way you're going to learn revit from scratch by modeling up a three-story residential project this course will give you the skills and confidence you need to be able to model up and design in revit this course is being released here on youtube over the next two weeks otherwise if you'd like to watch it all ad free right now in a highly curated platform you can head over to my website where you'll also find all of the project files and materials for the course to access that you can just click the link in the description below that will take you to my website and i'll see you there you,0.0-62.32,201,https://youtube.com/watch?v=0iz7wQPm1MU,https://youtube.com/watch?v=0iz7wQPm1MU&t=0.0s
24,Revit Course for Beginners – Revit Tutorials to Learn BIM Fast | Part 2 - Floors,we've got stone in the in the games room and then at the entry we've got a oak flooring now we want to add in some tyres here we're going to click on floor we're going to see if there is any tiles which um doesn't look like there is edit the type and we're then going to add in the tiles i'm not going to show you how to do this because i think you've been shown enough times now again by just looking back at my reference images i'm going to have a look and see if there's any there we go there's tiles in the bathroom there are some hit that is a hideous bathroom i'm glad that was my parents bathroom not mine but we're gonna find some textures that look like that which are also in the project files and i'm going to add that to my structure okay so now you can see that this type these tiles have a uh have a texture on it how do we do that if we go to the edit type we look at the structure we look at the bathroom tiles in the material and we look at the pattern of the foreground you can see it as a 600 by 600 tile our tiles are not 600 by 600 they are more like 100 by 200 at the you know not even if we duplicate this by clicking on the duplicate icon here i think that's what that is we can go 100 by 200 as the name and we can change this line spacing to be 100 and 200. that looks like our tiles we click ok we've now got 100 by 200 tiles click apply click ok click ok click ok there we go and that's probably even too too small but we're just going to leave it so if we want to change the timber to have a slat direction what we can do is look at which way the slats are going in the drawings here in the photos sorry i should say and they are running long ways away from the entrance going this way so if we edit this type which is the oak floor on slab we click edit structure and we edit the oak flooring what we can do is look at the surface pattern it has none we click on that we can try and find a horizontal lines this 1.5 mil might work pretty well we click ok see what that looks like we'll apply it and that looks pretty good as you can see down there click ok click ok click ok and then we've got our timber slat direction again if we add some stone work in this type we can edit the type edit,1190.4-1341.12,472,https://youtube.com/watch?v=d9sI1yVP99s,https://youtube.com/watch?v=d9sI1yVP99s&t=1190.4s
25,Revit Course for Beginners – Revit Tutorials to Learn BIM Fast | Part 2 - Floors,the structure edit the stone edit the uh what was it the graphics then we go to the surface pattern in the foreground and we can try and find a stone but there's probably not a stone so what we can do is have a look for a stone it doesn't look like there's anything that looks like stone we're going to create a new one what would be how to do is actually import a hatch type for this pattern and to do that you can go on a lot of different websites if you just type on google stone hatch revit it'll come up with thousands of them i've gone ahead and downloaded one for you download that use it click on custom and then we're going to browse for it and again this is going to be available in your pack so let's make sure we change the import scale as at the moment we cannot see it in the preview we're going to just have to take a guess and either go bigger or smaller it looks like we're going to have to go smaller um maybe 0.3.02 that looks pretty good let's click ok make sure you turn off use render appearance and we want to change the color of this to white click ok apply this click ok click ok click ok and there we have it we've got a stone texture and again we can play around with rotating this if we wanted to but at the moment that looks pretty good we've got some timber slats we've got some tiles then we've got some stone work which represents this stone all right if we go into our 3d view you can also see that these have applied in our 3d view as well it's not just on the drafting views so that's pretty cool so now we're going to have to create some of these levels which are on the floor above as you can see there are stairs going up here and then this is level two or level one i think we've named it as if we go to our east elevation we can see that that is level 1 which is 1400 above the ground level we go back to the ground floor what we can actually do is start to draw these in we can click on the floor but we're going to change the level to level 1. we can see that there is carpet in the study and that is also in the bedrooms as well that same carpet and that's all on level one so there's the study these are the bedrooms they're all carpet and then you've got a bathroom here which are using tiles so let's go ahead and use the carpet that we've already set up and we can draw in these slabs now what we can actually do is draw these in for all of the bedrooms at once we don't have to do a separate slab for each one,1340.159-1490.3200000000002,509,https://youtube.com/watch?v=d9sI1yVP99s,https://youtube.com/watch?v=d9sI1yVP99s&t=1340.159s
26,Revit Course for Beginners – Revit Tutorials to Learn BIM Fast | Part 2 - Floors,so let's just draw around these walls here and we want to close it off before the bathroom this carpet also runs through the hallway from what i remember so we're going to just draw around the study as well we're going to make sure we align it up to the other slab as well so we don't get overlapping lines we're going to go all the way to the stairs draw around and then link up again now to make sure that we've aligned these let's use the align tool by pressing a l click the object or the line we want to align to and then click the line that we want to align that's hard to say i'm going to just make sure that this pink line is also on that one and we can also nudge some of these if we want i might just nudge that one forward a bit nudge that one out not just one down that looks pretty good nudge that one in cool so now that we're happy with our floor slab we can click the green tick after making sure that it's on the correct phasing which it is it's existing it's on the right level now if we click the grain tick our carpet shouldn't have that texture but it does so we'll have to play around with that and then if we go to the 3d view you can now see that this slab is slightly higher than the slab down below and there are going to be stairs that come up here to this platform let's also model in the floor for the bathroom this can just be a rectangle using the tiles that we've already already created and so this is going to use the same tile type as we used in the bathroom downstairs we're going to make sure that's all snapped on which we use the rectangle tool for and click the green tick there we have it there's the bathroom in there's all the bedrooms in and the study now we've just got one more level which is this upper floor we know that the kitchen is a timber slatted board and then the stairs up here i'm going to guess that's a carpet but it's probably carpet on top of timber floor as well so i'm just going to do this entire section on the upper floor as timber all of this as timber go ahead and create another floor this time we're going to change the level to be level two gonna make sure all of those are okay which they are and then we can just draw around these lines and we don't want to draw around the stairs as that's going to be an opening where the stairs are as you can see there's obviously no floor coming across here that's all an,1488.64-1637.84,484,https://youtube.com/watch?v=d9sI1yVP99s,https://youtube.com/watch?v=d9sI1yVP99s&t=1488.64s
27,Revit Course for Beginners – Revit Tutorials to Learn BIM Fast | Part 2 - Floors,opening so we're going to start it up back here again we're going to just nudge these out a bit so our slab goes to the outside of the wall make sure that this isn't on tiles we can change this to the oak floor on slab and now we click the green tick where's it gone well as we are on the ground floor plan we can't see it because it's on two levels above it is above the cut line for floor plans if you don't know what i mean by that i have a video explaining general floor plan terms and how floor plans work i suggest checking that out but that should make sense to you if it does not check out that video as you can see our third floor is now over to the side here now obviously the third floor doesn't sit out all that way if we can have a look at out here the third floor is sitting pretty well directly above the ground level you can see that the balcony just overhangs past the the games room down the bottom which is this room here so let's try and find where our slab has gone so we can uh move it over so if we go to the level two floor plan which was automatically created when we created that level for level two we can see our floor plan here but we cannot see anything else and that's again because of the cut line if we change the view range on this we will then be able to see what's below it or what we can do is create a base level underlay if we create the underlay to be the ground floor we will be able to see the ground floor below it although we cannot edit any of the ground floor it is just showing it now we can lock this on to where we think it would go so we can use the move tool or press mv and we can pick a point and start to move it and we're just going to have a play around and see where we think this would go i'm going to have a look back at the ground floor so we can see this so the balcony is over overhanging around here we haven't modeled that in yet this should line up with that wall there as you can see there are stairs so let's go ahead and do that use the move tool we should be able to lock it on to that line there i think that's going to be pretty well perfect you can see that the balcony overhangs past the game's room and that's what's happening there this wall is flush with this wall as you can see what is happening here and if we go back to our level two view that is exactly what's happening the balcony will come out across here for the sake of not moving this reference,1635.6-1788.0800000000002,508,https://youtube.com/watch?v=d9sI1yVP99s,https://youtube.com/watch?v=d9sI1yVP99s&t=1635.6s
28,Revit Course for Beginners – Revit Tutorials to Learn BIM Fast | Part 2 - Floors,file around later let's just model in these now so we've got the carport we've got the porch and then we've also got this balcony that we need a model in let's go ahead and create another floor this is going to be on the ground floor where the carport and the porch is we're going to just use a in-situ concrete which is 225 millimeters thick make sure it's on the ground floor and let's just model this one in we can make sure they're snapped up a bit later if we need to so that stone floor actually is the same for the entrance sec for the front porch as it is in the game's room so i'm actually going to create that as the same slab i think that makes sense so let's delete what we've done there this porch here is going to be the exact same as that so let's just get out of this and all we have to do is now edit this to over extend into the porch you can do that by clicking edit boundary and then using the line tool again we can draw around the porch and then we're just going to have to bring this line back because if we don't bring it back and if i undo that and we try and click the tick it's not going to let us have overlapping lines the slab needs to be a continuous closed shape and it can't have you know one slab here one slab over here they have to be connected so if we continue we can bring this line back and now we've got a continuous line that creates a closed shape let's click the green tick now that slab moves out over to the porch the carport i'm going to guess is again something different and that is a brick so let's go ahead and model that in with bricks going to click floor try and find a brick floor i don't think there's going to be one so we're going to have to create one again but first let's uh use the in-situ concrete again and we're going to edit the type of this we're going to duplicate it always make sure you duplicate it we're going to call this brick floor click ok change the structure of this and as you can see there's already some structure there's now a membrane layer as well which is damp proofing this is you know handy for us but it's not essential for a student project if we move this up we can now create a material for it and we're going to try and find a brick hopefully there is a brick there we go now masonry brown brick that,1787.279-1937.919,465,https://youtube.com/watch?v=d9sI1yVP99s,https://youtube.com/watch?v=d9sI1yVP99s&t=1787.279s
29,Revit Course for Beginners – Revit Tutorials to Learn BIM Fast | Part 2 - Floors,pattern looks fine for us we can change the thickness to 90. going to click okay again now let's model this in click the green tick it's on the ground floor that looks pretty good that matches that yep perfect now finally all we have to do is model in this balcony and this might be a bit difficult now that we've moved this floor slab already so what i'm actually going to do is copy this reference layer over to my other drawing and what i'm what i could do is just ctrl c to copy or i'm going to click copy to clipboard and this is going to make it a bit easier and allow you to line it up to your other drawing so we're going to go to the level 2 floor plan and if you've closed that you can access that in the project browser i'm going to now click on an object it doesn't matter what i click on i'm going to click paste aligned to current view and now we just want to move this over so that this slab here lines up with the slab in the reference image i'm going to click mv or the move button there i'm going to click the corner of it and move that to there now we can see where the balcony goes and we can start to model this in as well so creating another floor we're going to make sure it's on level two we're going to have a look at what floor they use for the balcony which i cannot remember it doesn't look too thick it looks maybe 100 mils thick at most there it is it looks like it's just the painted concrete so we're going to just use the concrete slab and as you can see there should be a incitry concrete slab that we can use so again we're just going to model around this from the start of the stairs we're going to make sure that this is all lined up nice and neatly by using the align tool again press a l or press the align tool up here click the click the line we want to align to and then click the line that we want to align hard to say i'm going to do that again actually that looks fine for the moment in fact that slab might just be overhanging there might be a bit of a gap between the slab below so what i'm actually going to do is move this out and then snap it onto that line and we can then move the other slab later as well so there's no gap and again the game's room below is this outline here and this doesn't quite line up so i'm going to bring back that line and we're going to snap to it with the other slab as well,1936.0-2091.2,489,https://youtube.com/watch?v=d9sI1yVP99s,https://youtube.com/watch?v=d9sI1yVP99s&t=1936.0s
30,Revit Course for Beginners – Revit Tutorials to Learn BIM Fast | Part 2 - Floors,finish that one and you can see that the highlighted floors overlap that's fine because we're now going to edit this other slab and make sure it's all neatly snapped up all right and then it was down the bottom here as well we're just going to snap this onto there now there should be no overlapping slabs that looks really good let's have a look at our 3d view i know there's a mistake i've already made but let's have a look at it there we have it we've got the ground floor there's a carport there the porch is below it this level above sits directly above that slab there's the balcony except this is the bathroom it's on the wrong level what are we going to do as you can see it's underneath the level it needs to be on what we can do is select that floor and you can just change the level now there's always a way to change it afterwards and um it's not the end of the world if you don't set stuff on the right levels because you can come back and change it and so then we've got the ground floor level one floor level two floor in the next lesson we'll be adding in the stairs and railings if you'd like to get access to all of the course files materials and resources as well as four hours of ad-free content you can feel free to head over to my website and check out the course i'll see you there,2089.04-2179.92,261,https://youtube.com/watch?v=d9sI1yVP99s,https://youtube.com/watch?v=d9sI1yVP99s&t=2089.04s
31,Revit Course for Beginners – Revit Tutorials to Learn BIM Fast | Part 3 - Stairs,welcome to part three of the beginner's revit course we'll be adding in the stairs and railings if you'd like to get access to all of the course files materials and resources as well as four hours of ad-free content you can feel free to head over to my website and check out the course i'll see you there by clicking on the reference image i'm going to bring this image to the foreground instead of the background so that we can see underneath it to do that this button up here or we can check change the draw layer i like using this one we're going to change it to the foreground now we can see everything as we can see there's a few stairs that we haven't modeled in yet and it's probably going to be best to do that before the walls just so that we don't have to move around any walls or floors later because we might indeed have to change the floor levels according to how the steps work if we go to the 3d view we can see where the stairs are going to go there's some stairs leading up here and then those stairs lead around up to level two so this is the stairwell bit in the middle let's go back to the ground floor plan and start to model these in again using the architecture tab we're going to click on the circulation stair button now there's a few ways to model upstairs the easiest way we're going to do if we've just got a straight landing like this a straight run i should say then we can just create a run and this creates a run of stairs by specifying points it automatically creates landings for you very simple all we have to do is just change some settings in this side here we're going to keep the 190 millimeters in 250 millimeter goings each stair has a 190 millimeter riser it goes up 190 meters whereas they have a width of 250 millimeters so they go up 190 across 250. so the base level for the stairs is obviously the ground floor there is no base offset that's fine the top level is level one that's cool as you can see the desired stair height is 1400 and that is you know up to level one the run width we're going to have to figure this out by pressing on the measure tool and then we can find what's the width from this point to that point where it locks on so we want a width of not quite 2540 because there are two stairs here we're going to go to the midpoint and that's about 1200 you always want to make sure that the dimensions are snapped onto an even number which is easy to use you don't want to make this,0.08-153.51899999999998,485,https://youtube.com/watch?v=Wr8h20FUxwc,https://youtube.com/watch?v=Wr8h20FUxwc&t=0.08s
32,Revit Course for Beginners – Revit Tutorials to Learn BIM Fast | Part 3 - Stairs,1198.8 because when they're building this that's not going to be very easy to do so we're going to make it 1200 for the stair width again click the run button and we can change this to 1200 and we want an automatic landing as well now all we have to do is click on one point and it can tell you it will tell you how many rises are created and how many you have remaining so they are going to need eight risers to be able to get to the top of this level and as you can see that actually doesn't quite line up with the floor plan in fact this only really needs six rises therefore we said that there were going to be seven steps at 200 millimeters wide but we've got a 250 millimeter going so that doesn't exactly line up so now let's just create a stair that's 190 millimeters going up and 200 across because then we should have seven stairs that clear this entire distance again we're going to edit the type of the stairs we're going to duplicate this so that we don't change that existing stair that we've got there and we're going to make this a 190 millimeter max riser and a 200 millimeter max going and then all we have to do is change the tread depth to 200 millimeters click okay now if we recreate a stair it's going to have 200 millimeters in width as you can see there there we go we've got eight risers like we wanted and that just about covers that distance i'm going to place that in and you can't see it because this reference layer is still on the foreground i'm going to bring that to the background in a second i'm just going to click the finish edit mode bring that to the background and there are our stairs going up to the level above again we can just nudge this to make sure that it's in the right spot or better practice is to use the align tool click what we want to align to click what we want aligned and that's not quite what we wanted click that one click the edge of the railing if we go to a 3d view we can now see that our stairs are modelled in and it's got a nice railing on it as well these railings are automatically generated when you do a stair now we're just going to make sure that this lines up with our reference images and let's try and find a picture of the stairs which we actually don't have from what i remember so not quite but we do have this image here which shows that there is going to be a railing that goes from the top of the top level down to the bottom level,152.2-302.56,484,https://youtube.com/watch?v=Wr8h20FUxwc,https://youtube.com/watch?v=Wr8h20FUxwc&t=152.2s
33,Revit Course for Beginners – Revit Tutorials to Learn BIM Fast | Part 3 - Stairs,and then there are no railings on the sides so if we go back into this then obviously that railing there is not necessary and that railing there is not necessary as it's going to go all the way up so we're just going to go ahead and delete them now what we can do is go to the level one floor plan which is this floor plan here and model in another set of stairs that goes up to level two so if we go to the floor plan section and click on level one oh we can't see anything but that's just because it's out here what you can do is right click on the screen and go zoom it to fit and then it will show you everything that's on your workspace so let's zoom in here and we can start to draw in the stair again we're going to go to the architecture tab we're going to go to stairs and then we're going to draw another run at 1200 going up from level 1 to level 2 and this is showing new construction because this is a different floor plan in fact let's get out of this and let's change this to existing so that way we don't have to change it again later that's why that's no longer showing as black and again let's go back to create another stair level one to level two we've got the 200 millimeter going this time again 1200 let's draw this in last time we created the stair from the center line which wasn't very accurate instead what we can do is change this to be aligned to the left or to the right depending on which side you want and we can click on that corner of that stair there and just bring this up and that's going to generate the same set of stairs going the opposite way if we go to our 3d view this should look pretty good not bad at all let's place that one in it's going to put in the railings which we don't need however we do need a railing on this side so we can come back to that a bit later so now while we're on this topic of stairs we can actually go ahead and put in the balcony stairs as well which are going to go up to this point here which is the balcony which comes from the ground floor if we go to the ground floor plan you can see that the stairs start here looking at our reference image again click stairs make sure you save your project i love that rivet automatically asks you to save your projects because a lot of the time we don't save and then we lose a lot of work if our computer crashes so now we want to go from the ground floor up to level two and to do that all we have to do is change the top level to level two and apply that now you can see the desired stair height is 2 800 above the ground floor good that is great,301.12-452.96,531,https://youtube.com/watch?v=Wr8h20FUxwc,https://youtube.com/watch?v=Wr8h20FUxwc&t=301.12s
34,Revit Course for Beginners – Revit Tutorials to Learn BIM Fast | Part 3 - Stairs,we're going to change the goings oh actually we're going to keep the goings from 200 millimeters the width let's find out what the width is going to be measure from one side to the other this is actually a lot wider these are 1500 millimeter stairs let's change the width to be 1500 mils we're going to change the location line instead of being to the left as you can see you can't really lock onto anything we swap that to the right now we can click on this point here and draw across and create that stairs let's have a look if that actually did what we wanted it to do so here are the stairs and it looks like they just don't quite line up we therefore need to change the height of the rises and we might need to change the height of the goings as well if we look at our reference image let's see if we can find how many steps there are there aren't any really good photos of the stairs but we can try and just figure out how many there are by counting them so i can guess that there'd be 1 2 3 4 5 6 16 17 18 steps so we've got 18 stairs and there's a there's a um there's a height difference of 2800 let's figure out what 2800 divided by what we say 18 is so that's 155. so if there's 18 steps each riser is going to go up 155 millimeters let's change that by changing the stairs make sure you duplicate it we're going to change this to 155 millimeter max riser i'm just going to go ahead and click ok and change the riser height to 156 and click ok as you can see this still doesn't help with the fact that there's not enough distance so we obviously then need to figure out what the width of each step is going to be let's go to the level 2 floor plan actually because this is where we've got the overlay and now we can measure the distance from the top of the balcony or the bottom of the balcony i guess you could say to the bottom of the ground let's measure from this point to that point which is 3300 we're going to have to take a guess at what the stair width is i'm going to guess it's about 180 mils so if we go 3 300 divided by 180 we can figure out how many steps we need and that's 18.3 now 18.3 is a pretty weird number,450.72-601.36,439,https://youtube.com/watch?v=Wr8h20FUxwc,https://youtube.com/watch?v=Wr8h20FUxwc&t=450.72s
35,Revit Course for Beginners – Revit Tutorials to Learn BIM Fast | Part 3 - Stairs,so instead of doing that we're going to now adjust that number to be 18 steps whoops 18 steps because this is just an existing stair set it's not going to be perfect if this was a new construction you would know the riser and going of each stair but we don't so again i'm going to edit this type we've got 156 there now we're going to make this 180 and in fact let's change this back to 155 because it doesn't have to be perfect we've got a 150 we're going to rename this 155 millimeter max riser and 180 millimeter going click ok click apply and then we're given this error oh it's a warning actually the actual riser height of stair is greater than the maximum riser height specified in the stair type if we click ok that should be fine um that's going to be something else in these parameters that's saying that the maximum height is going to still be probably 200 millimeters but we're just going to click ok and this should be fine let's delete this stair that we've placed in create a new run going from ground floor to level two we're going to go back to the ground floor plan and then we can see we can create this staircase and if we go to our 3d view that should line up pretty well nicely we might have to adjust this just a little bit and to do that let's go to the level 2 floor plan and we're going to want to align this to that plane there press a l click that line we want to align to click the edge of the stairs as you can see the railing is currently inside the wall but if we look at the image here there is no railing on that side of the wall anyway so we can do not worry about that as we would delete it let's click the green tick and see what this looks like go to our 3d view not bad not bad that looks pretty damn good to me if we rotate around this you can see that it's a little bit wider than what the balcony actually is so i've got a feeling these stairs aren't actually 1500 millimeters wide the real estate plan would have just not been 100 correct yep as you can see it's showing stairs up there to be really wide but then here it's quite thin let's actually just measure what this distance is and that's probably more realistic realistically what the width is and i'm going to guess it's about 650 millimeters wide which isn't that wide when you think about it in fact if we get our tape measure out 650 it's about that wide,599.279-749.279,470,https://youtube.com/watch?v=Wr8h20FUxwc,https://youtube.com/watch?v=Wr8h20FUxwc&t=599.279s
36,Revit Course for Beginners – Revit Tutorials to Learn BIM Fast | Part 3 - Stairs,so we had to run downstairs with that wide does that look right to me that doesn't really look right but we're going to do it anyways at 650. so now i'm going to delete this stair set again and we're going to create this again at 650 mils as the actual run width instead of 1500 because that's way too big make sure again this goes up to level two and now we can draw this in and this is going to look a bit better let's make sure we nudge it again back on our level two floor plan i'm gonna click a l to align it align it to there we're going to align it to the slab as well let's have a look in our 3d view that looks pretty good but again it's still not quite the right width and i've got a feeling this width of the slab is off in the photos you can see there's actually quite a larger overhang over that area below so my guess is that i'm going to move this slab out to match the staircase but for the moment that looks really good we've got some stairs in from the ground floor there's no railing on this side i'm going to delete that we can keep that railing in for now but let's edit this slab to make sure that it lines up with the stairs so one way to do that let's go to our level two floor plan click the align tool go to a line from that end to that end click the green tick go back to our 3d view there we have it alrighty so that stairs down that slab's done let's put in some walls in the next lesson we'll be adding in the wolves with custom wool types and materials if you'd like to get access to all of the course files materials and resources as well as four hours of ad-free content you can feel free to head over to my website and check out the course i'll see you there you,749.68-872.6389999999999,353,https://youtube.com/watch?v=Wr8h20FUxwc,https://youtube.com/watch?v=Wr8h20FUxwc&t=749.68s
37,Revit Course for Beginners – Revit Tutorials to Learn BIM Fast | Part 4 - Walls,welcome to part four of the revit beginners course we'll be adding in the wolves with custom rule types and materials if you'd like to get access to all of the course files materials and resources as well as four hours of ad-free content you can feel free to head over to my website and check out the course i'll see you there i'm going to start in my ground floor plan view what we've got in the architecture tab is a wool icon button this is what we've used previously i think you're pretty familiar with this now if we click on the wall it brings up our properties for that wall which we can change according to what we want to create so what we want to create is a brick wall around the ground floor but first let's have a look at what this looks like in the photos so where is the ground floor as you can see on the back side of the house you've got bricks coming around here bricks around this side to the game's room as well where there's some large windows as well which we will do a bit later we'll get into some windows there are bricks everywhere and there's a lot of bricks but there's a bit of a plinth on the bottom as well looks like the bricks also come around to the side here i'm guessing the whole house is just brick and from what we can see from the interior photos is that there's um a plasterboard lining uh pretty much everywhere in the house plasterboard finish which has been painted and looks like pretty much all we're going to be doing here we've got some tiles in the bathroom we can do that as well uh there are bricks in the hallway that are painted white so this is a double brick veneer then there are also this side is also double brick veneer on the ground floor that separating wall is double brick veneer the entrance is double brick veneer looks like yeah bedrooms are all plasterboard lined some of the entrance in the games room and stuff like that is double brick upstairs in the kitchen is brick on the outside plasterboard on the inside and then the bathrooms have some titles as you can see there's already a wall type that is double brick and it's 270 millimeters thick if we have a look at the reference image we can see what the wall thicknesses are just by measuring off of it because it is to scale so i'm going to bring this to the foreground and we can measure off some of these walls i'm going to press the measure button and let's just measure from one side to the other so it looks like it's about there to there this wall here is about 230 wide,0.0-151.68,486,https://youtube.com/watch?v=fuWNwtMHRPc,https://youtube.com/watch?v=fuWNwtMHRPc&t=0.0s
38,Revit Course for Beginners – Revit Tutorials to Learn BIM Fast | Part 4 - Walls,that wall type there is obviously then going to be just a single brick on the outside which is 110 thick and then there will be like a 90 millimeter maybe wool stud so it's probably timber framed um and then there will be a maybe 10 mil lining on the inside of the wall as well so what does that add up to if we go 110 plus 90 plus 10 that's about 210 which is about what that is otherwise if we have a look in our our wall types there might already be a single brick there we go 230 there's a brick wall and this if we look at the structure shows that it's just a 230 millimeter uh thick brick what we could do if we wanted to we could insert another one in here another row move that up and here you can see it says exterior side so this is going to be the brick on the outside so then instead what we can do is make this the masonry brick and this can be 110 millimeters thick the structure is actually going to be a timber stud which is 90 millimeters thick so if we look for timber we could actually make this maybe what does this look like no image we're going to use just the timber we're going to change this to 90 and there'd also be some air barriers and stuff like that which make up a little bit more thickness but for the sake of this let's just create another another one which is the the plasterboard on the interior and we can change this to gypsum and this is going to be 30 millimeters thick so then that makes up 230 and we're going to click ok so now our basic brick wall has plasterboard on the interior and brick on the veneer on the outside in fact let's change this we're going to rename it to show that 230 brick veneer plasterboard lining now we've got the brick veneer wool but what about some of those double brick walls as you can see this wall here looks a little bit thicker this is where it was double brick whereas in these drawings i feel like these aren't shown at the correct dimensions because the double brick wall is obviously going to be thicker than a plasterboard lined interior wool so i feel like the these real estate plans they're not always 100 correct that's fine what we're using it for that's fine i'm going to just create another wall though which is double brick veneer but in this sense there is a double brick veneer already there let's have a look at what this looks like if we edit the structure you can see that there's masonry on the outside,149.76-302.56,474,https://youtube.com/watch?v=fuWNwtMHRPc,https://youtube.com/watch?v=fuWNwtMHRPc&t=149.76s
39,Revit Course for Beginners – Revit Tutorials to Learn BIM Fast | Part 4 - Walls,and masonry is a structure which is fine there's an air filtration barrier of 50 between the two masonry bricks which allows condensation and water to flow through that kind of stuff i'm gonna click okay that is fine the double brick wall is what we will use for double brick now how about some of these other interior walls these are a lot thinner and my guess is that they're going to be they're showing about 140 i'm guessing they're about 120 thick it's kind of hard to tell with these but we're going to do is we'll say 150 just to make just to play it safe just so it's an easy number as well so if there are 150 millimeter thick my guess is that there's a 90 millimeter stud or perhaps even a 120 millimeter timber stud with then plasterboard lined on the outside and the inside so let's create a wall type that shows that otherwise there might already be one here there's not but we can also see that there is a timber stud already in there if we edit this and duplicate that and use it as a um a template we can create a let's say timber stud blaster board lined in out we're going to click edit and then we can insert two more rows add one up add the other one down below onto the interior side one onto the exterior side and let's change these from structure to finish one and then this one to finish two change the material we're gonna want gypsum otherwise just plasterboard uh depending what revit version you're using in australia they call it gypsum and we're going to give this a thickness of let's say 15 and 15 so then you've got a 120 millimeter thick wall that should be fine so now we've got a double brick wall we've got a brick veneer wall which is a timber stud lined by a masonry wall i guess you could say and then we've got a timber stud wall lined with plasterboard for the interiors and that should be all the wall types we need so let's start creating walls for this we're going to want to use the floor slabs that we've already created and so we're going to want to put this reference image although we're going to still want to use it we want to see the floor slabs underneath so that we can lock onto them and rather than going between background and foreground to be able to see between the two what you can do is change the opacity of this however what this would require doing is getting into photoshop turning down the opacity on this and then bringing it in because if we go,300.16-452.08,467,https://youtube.com/watch?v=fuWNwtMHRPc,https://youtube.com/watch?v=fuWNwtMHRPc&t=300.16s
40,Revit Course for Beginners – Revit Tutorials to Learn BIM Fast | Part 4 - Walls,to override the graphics in view by the element we cannot actually change the transparency like you could with other items for this sake i'm not going to do that we're going to change this to the background instead we're going to change the opacity of all of these slabs so i'm just going to select everything and we don't want to change the opacity of the stairs so what i'm going to do is go to the filter button up here and this is to filter the selection that you've made so now all we want to um have selected are the floors we don't want to select any of the stair paths or the stairs or the runs we're going to click none we're just going to do floors click ok now only the floors are selected they've been filtered out and so to change the opacity of this what you can do is right click one of the floors and change the override graphics in the view we're going to do this by element so by doing it by element it's changing it for each one that you've selected rather than doing the entire category i'll show you what i mean by that so i can change the surface transparency here if we make this to 70 you're going to be able to see through those slabs however if we cancel out of this and we want to change just one of these i can right click it go to the override graphics and view and do it by element now you can change the opacity of just one of these items instead of all of them so what happens if you want to change the opacity for every single floor in your model if you right click one of these and go to the override graphics and view and go to by category now you're going to be changing every single floor when you make these changes if we apply a 60 transparency to it it's changed all of the flaws that's much easier than having to filter through all of the flaws and so now we've got the outlines of our floors and we can see through them to see where all of the windows and the doors are and where where the walls are let's go to the architecture tab and click on walls we're first going to do the entrance which has the double brick wall on this side and then this double brick comes around all of the ground floor which i'm assuming all of this here is going to be double brick if we select our wall type to be the devil brick we want to change some of these settings the base constraint this is where the wall is going to be sitting we want this to be on the ground floor level that we've set up and what this is referencing is in our elevation view the ground floor we then want the top constraint to go up to the level above as we can see in,449.28-600.72,518,https://youtube.com/watch?v=fuWNwtMHRPc,https://youtube.com/watch?v=fuWNwtMHRPc&t=449.28s
41,Revit Course for Beginners – Revit Tutorials to Learn BIM Fast | Part 4 - Walls,the images of the games room these walls only go up to level one they don't continue up the whole way like some of these other walls this level here is actually level two this is the third story as there's a half level up and then there's another half level above so if we make the top constraint level two that now has an unconnected height of 2800 and it's now going to be constrained to that level now what this constraint does by constraining it to level 2 instead of just typing in a well an unconnected height of 2800 by constraining it to level two if we were to change this level to be this is level two underneath it's kind of hard to see i'm just going to hide this away if we were to change level two to b we realized that it was 400 high instead of 2 800. by changing this that level is now 3 400 high instead of 2800 that's what constraining it does it makes it a lot easier than if you come back to if you want to change something that's what bim is all about whereas if this was in autocad what you would have to do is then go back to every single floor plan every single elevation and change the heights to 3400 but this it's just by parameters you change one parameter and it changes the whole project and that's what i love about bim let's model in this double brick wall the rest of these properties look fine apart from maybe the location line by it being on the wall center line what this means is that when we place our wool it's going to be placing it on the center line of what we chose for example if i were to place it on this point here you can see that it's creating it from the center line of that line but we want it to be on the inside so that it follows the slab on the inside of that line and what i've also just noticed is that these slabs don't line up so this is something we're going to have to adjust as well the reason why these don't line up is because we would have made changes to the level above remember when we were making some changes to level two and so we can see that the floor below doesn't quite line up with the floor above so now we're going to have to go back to our ground floor adjust this layer to line up with those slabs we edit the boundary select on this line click a l to align it and we're just going to align to that line to that slab there we go now we know that they're flush let's create our wall for the location line we're going to be creating the interior face on the inside so if we make the finished face interior now we know that the interior face is,598.88-749.6,511,https://youtube.com/watch?v=fuWNwtMHRPc,https://youtube.com/watch?v=fuWNwtMHRPc&t=598.88s
